DATA_ID,PRED_ID,LOC_ID,STA_ID,STA_NUM,STA_NAME,STA_TYPE,COORD_DATA_SOURCE,TIME_ZONE,START_STAT_LAT,START_STAT_LONG,START_STAT_DEP,START_STAT_SAMP_DEP,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_STAT_LAT,END_STAT_LONG,END_STAT_DEP,END_STAT_SAMP_DEP,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,REALM,PROVINCE,ECOREGION,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,SYS_CONF,STA_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
ACT_5L,Ppor.1,,,,W 2,,,,28.45,94.58,27.4,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,Off A.P. 15,,,,27.37,96.47,27.4,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,Off A.P. 18,,,,27.34,96.42,32.9,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,Off A.P. 21,,,,27.32,96.39,38.4,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,W 62,,,,26.26,96.52,45.7,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,W 22,,,,27.2,96.46,45.7,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,W 15,,,,28.03,96.05,45.7,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,W 54,,,,28,94.32,73.7,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_5L,Ppor.1,,,,W6,,,,27.53,94.28,109.7,NA,1964,8,,,,NA,NA,NA,NA,1965,11,,,,TNA,WTNA,43,MARINE,OFFSHORE,SUBTIDAL,NA,,06/07/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.1,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.2,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.3,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.4,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.5,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.6,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,5,5,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,9,9,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,13,13,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,18,18,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,22,22,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,24,24,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,27,27,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,36,36,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,47,47,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,55,55,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,64,64,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,73,73,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,82,82,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,86,86,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
ACT_23R,Cphi.7,,,,,,,,NA,NA,100,100,1980,3,,,,NA,NA,NA,NA,1981,4,,,,TNA,WTNA,43,Marine,Offshore,Subtidal,NA,,06/09/17,Michelle Abascal,10/07/17,James Simons,,
